student_id,persona,age,sleep_hours,study_hours,exercise_days,social_hours,screen_time_hours,commute_minutes,part_time_hours,caffeine_intake,mindfulness_minutes,financial_stress_score,academic_pressure_score,family_support_score,peer_support_score,self_efficacy_score,weekly_meals,home_noise_score,internet_speed,assignment_load,class_attendance,sleep_quality_score,appetite_change,headaches_per_week,anxiety_score,depression_score,monthly_income,monthly_expenses,extracurricular_hours,course_difficulty,gpa,major,housing_type,relationship_status,transportation_mode,part_time_job,study_location,club_membership,diet_type,scholarship_status,social_media_minutes,gaming_hours,Stress_Level
STU-05715,Average,23,5.8,4.18,2.13,4.05,2.75,13.58,3.26,2.04,12.19,4.94,5.82,6.16,6.0,6.08,16,3,101,4.79,71,7,1,0,2,5,740,1785,3.56,6,2.16,Engineering,Family Home,In Relationship,Bike,No,Home,Yes,High Protein,Yes,79,2.37,High
STU-05716,Working Student,17,5.25,4.92,0.24,1.93,4.77,39.3,12.4,3.73,13.71,5.43,7.04,3.27,4.5,4.75,9,2,105,7.1,85,8,3,2,2,6,2420,1748,6.59,5,3.1,Computer Science,Apartment,Single,Bike,Yes,Dorm Room,No,Fast Food,No,122,2.38,High
STU-05717,Athlete,18,7.34,5.34,5.26,3.63,4.97,27.21,0.0,1.87,20.0,2.26,3.14,3.48,7.58,7.29,11,2,89,5.85,86,7,3,1,5,1,1231,2823,5.62,6,2.83,Nursing,Dorm,In Relationship,Bus,No,Home,No,Fast Food,No,30,0.29,Moderate
STU-05718,Average,19,7.41,4.05,3.16,7.92,5.97,20.04,0.88,0.31,5.75,2.03,7.02,5.39,5.8,6.74,15,3,113,6.03,83,8,2,3,2,3,662,300,9.33,6,3.44,Engineering,Apartment,Single,Walk,Yes,Library,No,Balanced,No,152,3.02,High
STU-05719,Social Butterfly,22,5.37,6.33,6.1,2.61,4.95,5.0,2.15,0.29,8.46,4.7,7.84,7.55,6.99,5.77,16,2,96,4.46,81,8,0,1,1,2,2009,300,6.43,6,3.01,Psychology,Apartment,In Relationship,Walk,Yes,Cafe,No,Vegetarian,No,134,0.65,High
STU-05720,Working Student,18,5.73,3.58,0.69,0.04,5.37,69.1,12.21,2.37,12.18,5.13,5.14,5.39,3.18,4.36,14,4,93,8.15,69,6,1,1,3,1,826,2030,6.25,7,3.74,Computer Science,Apartment,In Relationship,Car,No,Cafe,Yes,Balanced,Yes,30,1.24,High
STU-05721,Working Student,21,4.02,3.59,3.71,2.49,4.03,42.89,17.38,2.03,10.24,5.15,6.82,6.1,4.39,6.16,14,5,65,5.49,67,4,1,2,2,4,2641,1413,4.39,7,2.99,Engineering,Dorm,Single,Walk,Yes,Cafe,Yes,Balanced,No,94,2.75,High
STU-05722,Average,21,6.35,4.83,4.51,5.53,5.76,12.23,2.55,1.27,11.42,4.32,6.64,6.17,4.32,4.37,12,2,85,5.46,87,7,2,1,7,2,3310,2578,6.95,8,2.13,Computer Science,Dorm,Single,Car,Yes,Library,No,High Protein,No,200,3.66,High
STU-05723,Social Butterfly,21,6.58,4.33,4.37,4.06,5.88,26.14,3.76,1.67,10.86,4.11,5.11,4.77,6.5,4.66,12,3,86,5.39,86,7,2,3,6,1,558,1364,2.65,6,3.69,Nursing,Family Home,Single,Walk,No,Cafe,Yes,Balanced,No,46,0.0,Moderate
STU-05724,Average,22,6.03,2.08,4.08,4.36,4.7,24.85,0.0,1.59,21.95,3.24,3.92,3.95,6.84,8.12,11,4,66,6.61,84,5,3,0,3,3,896,1540,7.47,4,2.87,Biology,Dorm,Single,Bus,Yes,Dorm Room,Yes,Balanced,No,58,1.12,Moderate
STU-05725,Athlete,21,7.6,6.04,4.81,4.85,4.47,22.77,0.0,0.97,16.54,1.43,4.83,6.66,6.44,7.57,16,4,112,6.02,82,6,1,4,3,4,876,1222,6.63,3,2.66,Computer Science,Family Home,Single,Bus,Yes,Home,Yes,Balanced,Yes,141,2.44,Moderate
STU-05726,Social Butterfly,22,6.99,6.77,2.73,4.82,6.09,22.9,6.21,2.76,6.12,2.07,6.88,6.27,5.2,5.18,14,3,96,3.83,89,8,2,2,2,3,2681,2493,3.7,6,2.87,Business,Dorm,Single,Car,No,Dorm Room,Yes,Fast Food,No,30,1.63,Moderate
STU-05727,Athlete,22,6.19,3.92,5.14,5.5,2.16,35.85,0.0,0.86,16.78,3.66,5.26,4.48,3.4,4.9,14,5,62,3.83,82,8,2,2,3,4,538,2421,2.15,7,3.3,Psychology,Dorm,Single,Car,Yes,Cafe,No,High Protein,Yes,62,0.5,Moderate
STU-05728,Struggling,18,5.23,3.15,2.35,2.08,5.29,11.35,11.86,2.94,9.11,8.47,7.55,5.69,2.37,3.33,12,1,105,8.52,73,10,2,4,4,4,2317,679,6.82,8,2.74,Business,Dorm,In Relationship,Bus,Yes,Dorm Room,Yes,Fast Food,No,84,4.56,High
STU-05729,Struggling,17,5.65,4.43,1.74,0.59,6.48,29.19,7.1,1.34,6.83,4.73,8.48,4.09,3.71,3.3,18,3,82,6.45,75,8,2,3,6,3,2489,300,5.1,7,3.23,Computer Science,Dorm,Single,Walk,No,Home,No,Balanced,No,165,2.82,High
STU-05730,Athlete,23,6.86,4.82,6.87,4.01,3.67,29.27,0.0,2.38,4.09,4.42,2.89,3.91,3.99,8.32,17,6,113,3.68,83,7,3,0,6,1,200,1799,7.22,5,3.51,Psychology,Dorm,Single,Walk,No,Home,Yes,Balanced,No,84,6.49,Moderate
STU-05731,Working Student,19,5.41,2.74,1.28,3.06,7.05,44.84,22.52,2.75,10.33,6.81,7.59,3.6,4.93,5.53,11,1,90,5.92,59,8,1,3,1,6,835,1927,6.05,4,3.99,Arts,Apartment,Single,Car,No,Library,No,Vegetarian,No,177,0.0,High
STU-05732,Athlete,18,6.81,4.52,6.58,2.08,4.47,11.09,0.0,2.8,25.3,1.39,4.71,7.16,4.64,5.23,8,3,77,3.12,84,5,2,1,7,4,639,300,6.53,9,4.0,Arts,Dorm,Single,Walk,No,Cafe,No,High Protein,No,131,3.31,Moderate
STU-05733,Athlete,20,5.88,7.25,6.05,2.97,4.0,29.06,0.0,0.52,15.4,3.49,4.46,6.75,7.12,7.15,12,2,81,3.94,81,8,3,2,4,4,345,1961,4.88,9,2.14,Nursing,Dorm,Single,Walk,Yes,Library,Yes,Vegetarian,No,125,2.37,Low
STU-05734,Struggling,21,4.0,3.58,2.6,0.37,7.11,32.05,10.09,0.95,6.25,7.29,7.52,3.27,3.28,5.85,17,5,34,6.43,80,5,2,1,5,5,2033,959,5.22,2,3.25,Psychology,Dorm,In Relationship,Bus,Yes,Dorm Room,Yes,Balanced,No,124,0.0,High
STU-05735,Topper,17,6.42,4.67,4.45,0.0,3.95,22.5,0.0,1.44,8.28,3.5,4.81,9.22,7.32,6.18,17,2,81,4.98,90,7,3,1,3,5,1283,468,8.18,6,3.22,Engineering,Dorm,Single,Bus,Yes,Home,Yes,Vegetarian,No,154,2.22,Moderate
STU-05736,Working Student,22,6.45,4.9,0.07,0.71,5.31,30.82,21.1,0.0,2.13,4.55,6.26,3.5,2.49,2.6,10,4,80,4.74,71,8,0,2,2,5,2593,2907,4.94,8,3.16,Arts,Dorm,Single,Car,No,Library,Yes,High Protein,No,117,0.0,High
STU-05737,Athlete,20,6.71,2.66,5.89,2.82,4.9,20.15,0.0,1.64,25.39,3.88,4.12,6.16,4.99,8.67,18,4,65,4.92,89,6,1,2,4,5,3008,300,3.87,6,2.93,Engineering,Apartment,Single,Bike,Yes,Home,No,Fast Food,No,72,0.05,Moderate
STU-05738,Social Butterfly,22,6.23,4.6,3.67,5.4,2.6,29.46,0.0,2.28,13.97,3.36,7.26,7.45,5.7,4.42,16,1,101,4.94,81,7,2,1,5,6,926,1209,3.58,5,4.0,Biology,Family Home,Single,Bus,No,Dorm Room,Yes,Fast Food,No,109,3.85,High
STU-05739,Struggling,21,6.3,3.92,2.09,3.34,6.31,27.78,12.51,1.95,1.91,8.45,8.57,4.28,4.21,5.13,19,1,86,7.19,85,10,5,0,1,3,1740,1598,3.64,7,4.0,Nursing,Apartment,Single,Bus,No,Cafe,Yes,Vegetarian,No,120,4.94,High
STU-05740,Topper,20,7.16,6.9,3.12,3.15,5.12,19.29,0.0,0.26,10.72,2.42,5.39,5.89,6.55,5.05,7,4,95,4.97,97,8,3,1,10,8,200,1148,7.47,7,3.66,Psychology,Apartment,Single,Car,No,Cafe,No,Vegetarian,No,126,1.13,Moderate
STU-05741,Athlete,17,7.95,4.75,5.19,3.34,3.02,35.38,0.0,2.06,24.8,2.37,3.39,5.87,5.49,6.7,14,2,108,4.68,91,10,5,1,1,3,458,4043,4.32,5,3.17,Computer Science,Dorm,Single,Bus,No,Dorm Room,No,Fast Food,No,47,3.29,Low
STU-05742,Average,20,6.15,4.74,3.1,2.48,6.0,5.0,2.81,1.92,10.53,1.61,5.63,5.08,6.28,5.4,12,3,104,2.39,97,7,3,2,10,6,1614,1782,3.48,6,3.38,Nursing,Apartment,Single,Bus,No,Cafe,Yes,Fast Food,No,182,0.0,High
STU-05743,Average,17,7.15,2.03,3.64,5.2,3.57,17.07,7.15,1.35,3.5,3.56,6.04,5.48,4.67,8.5,13,4,62,3.36,84,8,1,1,3,2,1846,1098,3.97,5,3.13,Biology,Family Home,Single,Bus,No,Dorm Room,Yes,Balanced,Yes,146,2.98,Moderate
STU-05744,Working Student,20,5.18,5.22,3.3,3.66,4.76,26.76,15.96,2.56,12.99,7.66,6.63,5.6,3.07,4.48,20,1,106,6.66,82,8,0,1,4,3,1640,300,5.83,4,2.73,Biology,Apartment,In Relationship,Walk,No,Library,No,Balanced,No,73,2.32,High
STU-05745,Athlete,19,7.99,4.1,7.0,5.63,4.65,18.25,0.0,1.76,0.26,3.03,5.61,4.73,6.94,3.44,15,4,114,4.1,79,6,3,1,4,5,1104,1631,6.48,7,4.0,Computer Science,Apartment,Single,Bus,No,Cafe,Yes,Balanced,No,73,1.73,Low
STU-05746,Topper,24,6.59,5.7,0.79,2.15,3.73,13.53,0.0,0.68,8.35,2.65,7.78,6.57,5.74,10.0,19,2,63,5.35,93,6,0,1,9,5,1475,300,1.8,9,3.38,Engineering,Dorm,Single,Bus,Yes,Cafe,No,Vegetarian,No,134,3.24,Moderate
STU-05747,Topper,25,7.76,8.36,2.57,3.64,3.43,20.53,0.0,0.2,9.2,3.2,5.78,8.8,7.71,8.86,9,4,101,5.8,90,9,3,1,4,2,2086,900,3.21,9,3.43,Nursing,Apartment,Single,Bus,No,Cafe,No,High Protein,No,173,0.0,Low
STU-05748,Working Student,18,6.24,4.12,1.78,2.37,5.18,34.43,18.7,3.87,3.72,6.56,6.5,5.56,5.33,3.56,18,3,91,6.54,79,7,1,3,5,4,3284,2483,1.69,5,3.01,Computer Science,Dorm,In Relationship,Car,Yes,Dorm Room,No,High Protein,Yes,129,3.22,High
STU-05749,Athlete,22,4.96,5.45,4.46,3.9,4.12,9.18,0.0,1.7,15.79,3.76,4.38,5.2,6.79,5.57,14,3,67,3.37,91,5,0,3,4,2,1607,1722,6.38,7,2.81,Biology,Dorm,Single,Bus,No,Cafe,No,Balanced,No,253,0.0,Moderate
STU-05750,Topper,21,8.11,7.19,5.57,1.5,5.41,20.78,0.0,1.89,17.69,2.85,4.46,7.56,4.14,7.73,14,1,73,1.89,89,8,4,2,4,2,1343,1899,6.14,9,2.31,Computer Science,Apartment,In Relationship,Car,Yes,Library,Yes,High Protein,No,54,1.36,Low
STU-05751,Struggling,18,4.24,3.0,2.39,1.25,5.46,44.49,3.29,1.27,5.32,3.24,7.75,3.62,5.81,5.42,9,1,72,10.0,63,8,3,1,7,3,1917,1736,4.02,5,4.0,Engineering,Apartment,Single,Walk,No,Cafe,Yes,Vegetarian,No,112,1.84,High
STU-05752,Average,20,6.49,4.29,4.2,1.69,4.49,5.87,9.37,1.18,12.13,3.63,5.25,4.79,6.92,8.01,18,4,79,7.78,81,5,3,4,1,1,2646,2117,0.88,7,3.77,Computer Science,Family Home,Single,Car,No,Library,Yes,Fast Food,No,196,2.25,Moderate
STU-05753,Average,22,6.93,5.8,2.61,4.49,5.88,41.95,4.8,1.19,14.9,2.91,7.09,7.94,4.63,5.99,12,5,157,6.01,82,8,2,3,2,2,2428,1252,3.45,7,3.71,Nursing,Family Home,Single,Walk,Yes,Home,No,Balanced,No,159,1.54,High
STU-05754,Struggling,22,4.73,4.6,0.86,2.72,6.91,36.79,15.06,3.46,5.94,5.23,5.9,3.9,3.04,6.48,18,1,78,6.62,62,10,2,0,8,1,2456,1558,1.91,5,2.97,Business,Family Home,Single,Walk,No,Home,Yes,Balanced,No,190,4.93,High
STU-05755,Athlete,23,7.12,5.43,7.0,2.54,6.27,29.74,0.0,1.81,6.98,5.0,5.94,4.35,6.84,9.23,19,3,52,4.37,96,8,2,3,1,1,1637,1776,4.26,8,3.5,Computer Science,Family Home,Single,Bus,Yes,Library,Yes,Balanced,No,209,4.41,Moderate
STU-05756,Topper,18,7.39,7.94,4.39,4.97,3.33,12.76,0.0,1.63,4.9,3.65,5.92,6.79,7.19,7.67,17,4,68,5.16,78,5,3,2,3,1,1489,662,5.45,6,2.36,Biology,Dorm,Single,Car,No,Cafe,No,High Protein,No,52,0.68,Moderate
STU-05757,Topper,18,7.76,7.59,2.79,3.65,4.62,23.95,0.0,1.15,23.33,3.86,5.66,8.19,5.74,7.29,17,3,93,5.3,83,6,1,2,4,1,1055,2201,1.07,6,3.84,Nursing,Dorm,In Relationship,Walk,No,Library,No,Balanced,No,86,0.0,Low
STU-05758,Topper,18,5.92,5.56,2.95,0.78,3.08,21.46,0.0,0.24,16.91,3.29,3.73,8.91,5.64,9.07,14,3,103,5.88,85,7,1,3,5,3,2741,1371,1.54,5,2.75,Nursing,Dorm,Single,Bike,No,Home,Yes,Fast Food,Yes,111,0.46,Moderate
STU-05759,Social Butterfly,21,8.42,4.61,3.14,5.11,4.9,12.88,8.1,0.72,11.66,2.31,4.2,5.89,6.21,4.3,13,3,69,4.5,83,6,2,1,6,6,1369,2506,5.27,5,3.12,Psychology,Family Home,Single,Car,No,Home,Yes,High Protein,No,237,4.33,High
STU-05760,Social Butterfly,23,6.49,3.93,3.52,5.08,4.5,14.64,5.31,2.37,8.22,4.91,7.14,5.26,5.26,4.54,18,3,95,7.44,79,6,0,1,2,5,200,1818,6.33,4,2.67,Engineering,Dorm,Single,Walk,Yes,Cafe,Yes,Vegetarian,No,100,0.0,High
STU-05761,Athlete,20,5.43,4.55,7.0,1.38,6.35,35.76,0.0,0.44,12.48,1.78,4.86,6.5,8.38,5.81,14,6,121,4.71,81,6,2,2,3,2,3299,1153,2.47,5,3.77,Computer Science,Dorm,Single,Car,Yes,Cafe,No,Vegetarian,No,200,3.88,Moderate
STU-05762,Average,20,5.91,4.48,1.98,2.68,2.99,5.0,8.23,3.22,6.28,7.14,6.58,5.83,6.8,5.04,14,2,76,5.69,76,6,5,2,5,1,1633,1512,10.11,5,3.6,Nursing,Apartment,Single,Walk,Yes,Cafe,No,Fast Food,Yes,175,1.27,High
STU-05763,Athlete,23,6.24,6.25,6.28,2.22,6.14,25.62,0.0,1.4,4.75,1.52,5.08,4.97,6.8,5.49,11,4,100,3.08,86,4,3,0,5,1,435,1548,9.17,10,3.26,Computer Science,Apartment,Single,Car,Yes,Library,No,Fast Food,No,191,1.51,High
STU-05764,Struggling,24,5.41,2.69,1.73,0.86,7.0,6.68,10.04,1.95,3.46,6.88,7.4,3.43,3.35,2.73,14,5,116,8.04,79,6,3,1,7,3,2644,1303,4.14,4,3.48,Computer Science,Family Home,In Relationship,Bike,No,Dorm Room,Yes,Balanced,No,140,0.43,High
STU-05765,Working Student,23,6.12,5.25,1.19,5.35,6.01,46.56,12.84,2.53,5.12,3.91,6.48,3.57,4.61,2.19,15,3,134,2.84,75,9,4,3,8,4,1229,1425,3.26,7,3.59,Computer Science,Family Home,Single,Bus,No,Cafe,Yes,Balanced,No,129,4.45,Moderate
STU-05766,Average,23,5.68,4.8,3.31,6.93,5.26,21.71,0.0,0.54,13.22,4.63,7.01,3.87,6.16,6.68,11,3,92,6.83,86,7,0,1,5,3,1484,528,5.47,8,2.94,Engineering,Apartment,Single,Bus,Yes,Dorm Room,No,Balanced,No,235,0.0,High
STU-05767,Athlete,20,4.72,5.38,7.0,3.45,5.76,15.36,0.0,0.89,10.03,1.0,5.98,8.78,5.71,9.44,13,2,89,3.93,88,9,2,3,3,2,2311,2398,4.37,8,4.0,Business,Family Home,In Relationship,Walk,No,Home,Yes,Vegetarian,No,30,0.99,High
STU-05768,Working Student,22,5.12,3.04,1.97,2.3,7.52,31.1,22.38,2.56,4.66,5.61,7.16,5.98,6.49,7.24,16,2,90,7.88,74,9,0,2,4,3,1372,1584,7.61,6,3.31,Computer Science,Apartment,Single,Bus,No,Cafe,No,Balanced,No,126,4.77,High
STU-05769,Athlete,18,6.74,4.84,5.12,0.26,4.54,41.18,0.0,2.62,8.9,1.0,5.68,7.44,7.17,3.45,14,6,94,4.59,86,7,2,1,2,3,1960,1793,6.03,10,2.76,Nursing,Apartment,Single,Walk,No,Library,No,High Protein,Yes,37,0.39,Moderate
STU-05770,Athlete,22,6.55,4.87,7.0,4.05,4.42,25.19,0.0,1.67,7.38,6.64,3.93,5.8,5.94,6.81,10,8,84,3.19,93,9,4,1,4,2,814,1504,7.26,9,2.55,Nursing,Dorm,Single,Walk,No,Home,Yes,Vegetarian,No,136,0.0,High
STU-05771,Average,19,6.45,5.02,2.49,5.5,4.89,12.08,1.1,1.96,7.1,2.88,4.01,4.64,5.5,5.91,10,1,115,6.08,89,6,4,1,1,7,2613,2878,2.83,6,3.11,Psychology,Apartment,Single,Bus,No,Home,Yes,Fast Food,No,162,1.65,Low
STU-05772,Social Butterfly,23,7.56,5.58,2.92,3.47,5.01,14.4,0.28,3.32,11.59,4.07,4.87,7.44,5.29,5.96,15,3,44,4.42,91,5,1,1,2,3,1393,624,3.28,4,3.1,Arts,Apartment,Married,Car,No,Library,Yes,Balanced,Yes,115,0.99,Moderate
STU-05773,Athlete,21,5.56,5.33,5.62,3.6,3.68,40.5,0.0,1.34,12.23,1.0,4.5,5.97,4.29,6.46,11,4,115,4.91,91,7,0,1,2,3,747,1272,3.16,3,3.47,Computer Science,Family Home,Single,Car,Yes,Cafe,No,Vegetarian,Yes,70,2.62,High
STU-05774,Working Student,21,4.86,3.62,3.7,0.53,3.82,43.23,24.11,1.64,11.13,7.03,7.53,2.12,5.99,7.46,17,3,122,6.36,95,7,3,2,6,3,1733,565,5.52,4,2.69,Engineering,Family Home,Single,Walk,No,Dorm Room,No,Vegetarian,No,42,3.04,High
STU-05775,Topper,19,8.53,7.0,2.29,4.31,4.74,20.0,0.0,1.05,16.19,2.24,4.81,5.69,7.75,6.45,15,5,106,6.43,92,5,4,2,7,3,2341,790,6.09,8,2.86,Arts,Apartment,In Relationship,Bus,Yes,Home,No,Balanced,Yes,72,4.82,High
STU-05776,Topper,22,7.35,7.99,1.77,4.39,3.97,21.29,0.0,0.3,14.94,1.77,6.19,6.66,6.28,6.87,8,5,99,5.4,90,5,2,1,3,3,948,1364,5.63,6,3.48,Computer Science,Apartment,Single,Car,No,Library,No,Balanced,No,112,3.18,Moderate
STU-05777,Topper,20,7.26,6.8,5.16,2.91,3.05,37.77,0.0,1.14,16.54,1.0,4.01,6.82,7.78,6.82,18,4,100,4.82,95,4,2,1,6,7,1783,2290,8.29,9,3.72,Business,Apartment,Single,Bus,No,Home,No,Vegetarian,Yes,102,2.96,Moderate
STU-05778,Athlete,17,5.12,7.22,7.0,2.6,3.7,30.25,0.0,1.31,6.03,1.78,5.39,4.81,6.28,9.36,17,3,112,4.98,89,7,2,3,5,6,1999,938,4.26,5,3.59,Business,Dorm,In Relationship,Bus,No,Dorm Room,Yes,Vegetarian,No,234,0.43,Moderate
STU-05779,Struggling,20,4.44,3.47,2.27,1.22,4.96,25.64,12.77,2.7,1.42,7.36,7.94,3.1,3.98,3.7,16,4,103,6.42,78,7,1,3,6,4,2602,2994,7.46,8,2.61,Nursing,Dorm,Single,Bus,No,Dorm Room,Yes,Fast Food,Yes,195,3.77,High
STU-05780,Average,17,6.82,3.87,0.81,4.33,3.31,22.03,0.31,0.3,10.88,4.55,4.2,7.17,5.78,5.31,16,1,109,7.12,87,6,1,2,3,2,3269,2059,3.22,4,3.34,Biology,Apartment,Single,Walk,No,Dorm Room,No,Fast Food,Yes,140,2.97,Moderate
STU-05781,Athlete,20,6.52,5.45,5.59,4.4,3.76,33.84,0.0,0.49,16.01,3.72,5.68,5.75,6.75,6.56,21,2,115,1.98,100,2,1,1,4,2,386,1108,8.07,3,2.06,Arts,Dorm,Single,Walk,No,Cafe,Yes,Vegetarian,Yes,189,1.04,Moderate
STU-05782,Average,24,6.37,3.77,1.38,5.9,5.26,5.04,7.06,0.74,14.75,2.53,3.27,5.16,7.7,6.62,11,3,175,4.37,94,4,3,3,8,1,1519,1840,7.08,6,2.47,Psychology,Family Home,Single,Car,No,Dorm Room,No,Balanced,No,149,4.25,High
STU-05783,Average,18,6.51,3.39,4.1,3.8,4.22,18.54,4.26,2.25,13.74,1.0,5.71,8.39,5.92,7.89,16,2,92,5.55,84,8,3,0,6,2,200,1054,5.08,5,3.92,Engineering,Apartment,Single,Walk,No,Library,No,Fast Food,No,181,0.95,Moderate
STU-05784,Average,19,6.59,5.25,1.94,4.34,3.55,22.37,6.29,1.37,16.84,5.74,8.09,8.12,6.28,5.46,12,1,106,4.77,85,9,0,2,5,3,2057,1243,4.73,4,2.83,Engineering,Dorm,Single,Bus,No,Cafe,Yes,Vegetarian,No,30,0.65,High
STU-05785,Working Student,22,5.32,5.99,1.91,1.25,5.81,18.44,18.22,4.53,18.59,5.03,7.29,4.54,5.01,6.48,17,3,51,6.0,75,7,4,1,8,7,2129,2671,2.21,6,3.39,Psychology,Dorm,Single,Bike,Yes,Dorm Room,No,Fast Food,Yes,260,0.06,High
STU-05786,Struggling,21,5.24,2.37,1.02,1.08,7.08,28.38,9.32,5.0,6.88,10.0,6.77,2.8,3.5,4.42,16,4,64,6.6,71,6,1,1,1,4,1703,983,3.93,7,3.1,Psychology,Apartment,Single,Walk,No,Home,Yes,Balanced,No,213,4.32,High
STU-05787,Social Butterfly,20,6.14,6.16,2.0,5.16,4.25,15.68,3.34,1.29,2.15,3.47,5.49,5.99,4.99,7.17,15,7,84,5.53,91,6,4,1,2,1,2486,908,4.88,4,3.59,Arts,Apartment,Single,Walk,Yes,Dorm Room,Yes,Vegetarian,No,127,3.46,Moderate
STU-05788,Struggling,21,4.85,2.32,0.95,1.24,7.02,32.0,12.77,2.25,9.48,5.67,6.83,6.29,2.45,4.54,14,1,107,8.88,65,9,4,2,6,1,2772,2741,6.28,5,3.48,Business,Family Home,In Relationship,Walk,No,Cafe,No,Fast Food,Yes,123,0.0,High
STU-05789,Average,19,7.24,5.92,2.79,4.03,4.09,24.34,0.0,0.72,9.63,2.0,6.1,5.34,6.34,4.39,21,3,134,4.13,75,7,3,2,5,3,200,1824,5.28,7,3.11,Engineering,Dorm,Married,Walk,No,Library,Yes,High Protein,Yes,117,2.48,Moderate
STU-05790,Working Student,21,6.59,4.68,1.03,1.7,6.66,22.61,23.11,1.62,8.57,5.93,5.98,5.1,4.91,6.24,13,5,135,6.48,82,6,1,2,2,3,710,1344,1.66,6,2.39,Computer Science,Apartment,In Relationship,Bus,Yes,Home,Yes,Balanced,No,160,0.0,High
STU-05791,Average,22,7.16,5.21,2.4,6.55,6.16,9.73,2.56,1.72,7.99,4.74,4.12,9.02,6.83,5.52,13,1,113,4.49,86,4,1,2,1,2,1891,1279,5.77,6,2.88,Computer Science,Apartment,Single,Bike,No,Cafe,Yes,Vegetarian,Yes,149,1.9,Low
STU-05792,Topper,19,6.41,7.29,2.94,1.68,4.84,26.1,0.0,0.8,30.13,4.83,5.87,6.81,5.92,7.44,13,4,87,4.06,86,6,0,2,3,3,1893,1898,5.14,8,3.31,Computer Science,Dorm,Single,Walk,No,Dorm Room,No,Balanced,No,51,3.79,High
STU-05793,Social Butterfly,19,5.72,5.65,2.18,5.26,6.0,27.38,1.27,2.59,11.28,1.54,7.27,6.38,7.83,7.73,21,2,69,5.59,86,8,2,1,5,4,1452,2003,4.76,6,3.02,Business,Dorm,Single,Car,Yes,Dorm Room,Yes,Balanced,No,59,5.19,High
STU-05794,Average,20,5.75,4.38,3.01,5.41,3.25,24.71,6.72,3.38,14.18,5.54,5.49,6.66,7.52,5.91,14,3,142,4.58,76,6,1,4,3,3,3480,1098,3.16,4,3.36,Nursing,Family Home,In Relationship,Bus,No,Dorm Room,Yes,Vegetarian,Yes,87,2.22,High
STU-05795,Social Butterfly,20,6.88,4.73,3.97,0.48,3.4,23.01,3.22,1.76,25.06,3.11,6.5,7.96,5.86,4.64,18,4,116,5.33,84,6,1,4,4,3,3149,1638,5.86,5,3.12,Computer Science,Apartment,Single,Bus,Yes,Library,No,High Protein,No,30,0.63,High
STU-05796,Average,18,6.1,4.37,2.88,3.67,5.14,10.24,6.73,2.77,5.74,1.56,5.21,5.58,4.58,5.86,17,1,64,7.03,79,4,3,0,3,3,2604,1979,6.01,5,3.02,Computer Science,Family Home,Single,Walk,Yes,Cafe,Yes,High Protein,No,58,1.85,High
STU-05797,Working Student,17,4.46,4.53,4.08,1.56,6.24,23.6,9.1,2.24,5.81,6.43,5.43,5.19,6.58,5.37,14,4,118,2.69,83,7,2,2,5,5,1338,1078,6.4,6,3.64,Arts,Apartment,Single,Bus,No,Cafe,No,Balanced,Yes,238,0.0,High
STU-05798,Social Butterfly,20,6.97,5.37,5.18,4.45,5.89,19.03,3.05,0.69,12.0,2.44,6.01,5.53,6.51,6.08,13,3,71,4.12,85,5,2,2,6,2,3863,757,1.86,7,2.48,Business,Apartment,Single,Bus,Yes,Cafe,Yes,High Protein,Yes,203,0.42,High
STU-05799,Social Butterfly,23,6.92,5.23,2.63,3.75,4.55,21.88,1.93,2.3,7.74,1.23,5.22,6.52,6.52,6.79,15,2,99,10.0,74,8,5,2,8,7,1760,1735,6.82,3,4.0,Computer Science,Family Home,Single,Walk,Yes,Library,Yes,Vegetarian,No,138,1.43,Moderate
STU-05800,Athlete,19,6.55,5.16,7.0,2.67,4.61,18.12,0.0,3.05,16.49,2.39,3.76,5.72,7.26,6.92,16,3,85,4.43,92,4,3,2,1,1,3001,811,5.14,4,3.29,Computer Science,Dorm,Single,Walk,No,Library,Yes,High Protein,Yes,110,0.0,Moderate
STU-05801,Working Student,22,5.79,6.92,0.26,3.95,5.05,30.8,20.39,0.0,10.0,5.32,6.34,2.7,3.32,4.38,13,2,71,4.09,70,10,3,1,5,3,494,2282,4.53,7,3.3,Business,Dorm,Single,Bus,No,Library,Yes,High Protein,Yes,139,1.14,High
STU-05802,Topper,18,5.89,7.0,3.4,5.84,4.29,8.49,0.0,3.06,31.72,1.32,4.33,7.37,6.73,8.9,9,5,64,3.41,92,8,1,1,8,3,2024,2091,2.47,5,2.69,Arts,Dorm,In Relationship,Bike,No,Library,Yes,Balanced,No,113,1.82,Moderate
STU-05803,Average,23,6.35,4.49,3.23,5.7,6.68,27.69,1.88,2.16,17.71,5.08,5.41,4.66,8.04,3.91,18,4,120,7.21,81,5,1,0,2,6,453,1362,3.39,8,3.41,Computer Science,Dorm,Single,Bus,No,Home,No,Vegetarian,Yes,158,2.3,High
STU-05804,Average,22,4.96,6.51,2.13,6.7,3.78,19.81,6.14,2.31,23.78,2.08,7.4,3.87,6.79,6.55,15,5,63,4.93,76,8,3,1,1,4,1716,1946,3.45,6,3.32,Business,Family Home,Single,Walk,No,Cafe,No,High Protein,Yes,174,3.74,Moderate
